chr	start	end	x1	x2	M	width	df	var	cov	Nsnps	pHet	pAlt	odsHet	f	stat	nullStat	altStat	nullStatErr	altStatErr	postHet	ferr	call	clonality	clonalityError	sigma	pCall	subclonality	subclonalityError	genes
4	106473777	106892828	796946201	797365252	-1.29362216995227	0.0226129663070099	10.4537904235122	46	108	3	0.998430275815408	0.632365624922527	0.502617071178771	0.495	-0.0000682258170255601	0.000302651961419011	0.000299209275674108	0.00108472255225337	0.00108668316294348	0.612234967823759	0.0962250448649376	CL	0.592074434944858	0.00853587583554781	1.21660842094189	0.49860059680776	0.598574621447591	0.00315294803965605	ARHGEF38,INTS12,NPNT
4	106967233	171011372	797439657	861483796	-0.554345207393471	0.00245261591057209	10.4537904235122	2218	8775	132	3.47969946392178e-63	0.417404672800119	0.0078957378268966	0.27	-6.24584582637536	5.3109679831276	-6.30990124340366	0.210156987853327	0.307165055855666	8.33651295894353e-63	0.0105750557901759	A	0.634327926015836	0.0138275930544083	2.21053123865065	0.0580836754245193	0.598574621447591	0.00315294803965605	TBCK,AIMP1,GIMD1,ENST00000504132,DKK2,PAPSS1,SGMS2,CYP2U1,HADH,LEF1,LEF1-AS1,RPL34-AS1,RPL34,OSTC,ETNPPL,COL25A1,SEC24B-AS1,SEC24B,SETP20,CDC42P4,CCDC109B,CASP6,PLA2G12A,CFI,GAR1,RRH,LRIT3,EGF,ELOVL6,ENPEP,PITX2,MIR297,C4orf32,AP1AR,TIFA,ALPK1,NEUROG2,C4orf21,LARP7,MIR302B,MIR367,MIR302D,ANK2,CAMK2D,ARSJ,UGT8,NDST4,MTRNR2L13,TRAM1L1,NDST3,SNHG8,PRSS12,CEP170P1,ENST00000567913,METTL14,SEC24D,SYNPO2,MYOZ2,USP53,C4orf3,FABP2,ENST00000567343,ENST00000456547,ENST00000511950,PDE5A,ENST00000505862,MAD2L1,PRDM5,NDNF,TNIP3,QRFPR,ANXA5,TMEM155,EXOSC9,CCNA2,BBS7,TRPC3,KIAA1109,ADAD1,IL2,IL21,IL21-AS1,CETN4P,BBS12,FGF2,NUDT6,SPATA5,SPRY1,LINC01091,ANKRD50,FAT4,INTU,SLC25A31,HSPA4L,PLK4,RNU6-583P,MFSD8,C4orf29,LARP1B,PGRMC2,ENST00000505133,JADE1,SCLT1,C4orf33,PCDH10,PABPC4L,LINC00613,PCDH18,SLC7A11-AS1,SLC7A11,CCRN4L,ELF2,NDUFC1,NAA15,RAB33B,SETD7,MGST2,MAML3,SCOC,CLGN,ELMOD2,UCP1,TBC1D9,RNF150,ZNF330,ENST00000506645,IL15,INPP4B,USP38,GAB1,MIR3139,SMARCA5-AS1,SMARCA5,GUSBP5,FREM3,GYPE,GYPB,HHIP-AS1,HHIP,ANAPC10,ABCE1,OTUD4,SMAD1,SMAD1-AS2,SMAD1-AS1,MMAA,C4orf51,ZNF827,LINC01095,LSM6,ENST00000504313,SLC10A7,POU4F2,TTC29,ENST00000513711,EDNRA,TMEM184C,PRMT10,ARHGAP10,NR3C2,ENST00000506683,DCLK2,LRBA,MAB21L2,ZBTB8OSP1,RPS3A,SH3D19,SNORD73A,FAM160A1,PET112,ENST00000515329,FBXW7,MIR3140,MIR4453,TMEM154,TIGD4,ARFIP1,FHDC1,TRIM2,MND1,KIAA0922,TLR2,RNF175,SFRP2,DCHS2,PLRG1,RNU6-1285P,FGB,FGA,FGG,LRAT,RBM46,NPY2R,MAP9,GUCY1A3,GUCY1B3,ASIC5,TDO2,CTSO,ENST00000511399,ENST00000507972,PDGFC,GLRB,GRIA2,ENST00000507108,FAM198B,TMEM144,RXFP1,C4orf46,ETFDH,PPID,FNIP2,C4orf45,RAPGEF2,FSTL5,NAF1,NPY1R,NPY5R,TKTL2,TMA16,MARCH1,ENST00000515485,ENST00000507152,TRIM61,TRIM60,TMEM192,KLHL2,MSMO1,CPE,MIR578,TLL1,SPOCK3,ANXA10,DDX60,DDX60L,PALLD,CBR4,SH3RF1,NEK1,CLCN3,C4orf27,ENST00000508313,MFAP3L,AADAT
4	171663620	175750465	862136044	866222889	-0.116506389487117	0.011275022419611	10.4537904235122	47	269	4	8.46043014277341e-32	0.661207239172703	0.5	0.2	-12.7052081488428	11.1832448493561	-11.6735792345626	2.04595751011758	2.48130782661454	1.27954287877414e-31	0.0609710760849692	AA	0.6	0.121942152169939	3.51555889682563	0.288250235931945	0.598574621447591	0.00315294803965605	ENST00000515840,ENST00000505329,GALNTL6,GALNT7,HMGB2,SAP30,SCRG1,HAND2-AS1,MORF4,ENST00000515825,ENST00000509968,FBXO8,CEP44,MIR4276,HPGD,GLRA3
4	175839509	191013476	866311933	881485900	-0.533987838072507	0.00502893912442812	10.4537904235122	655	2447	36	1.06435552288153e-55	0.869754266772904	0.5	0.295	-5.49729132819699	3.98607264824393	-4.90910908096941	0.342167966788433	0.522721668150589	1.22374280132096e-55	0.0199204768222399	A	0.611786793348868	0.0178092328522048	0.271623080953544	0.985731283986907	0.598574621447591	0.00315294803965605	ADAM29,GPM6A,WDR17,SPATA4,ASB5,SPCS3,VEGFC,NEIL3,AGA,LINC01098,LINC01099,LINC00290,ENST00000509012,TENM3,DCTD,FAM92A1P2,WWC2-AS2,WWC2,WWC2-AS1,CLDN24,CDKN2AIP,ENST00000457303,ING2,RWDD4,TRAPPC11,STOX2,ENPP6,ENST00000503948,IRF2,CASP3,PRIMPOL,CENPU,ACSL1,ENST00000511703,LINC01093,HELT,SLC25A4,KIAA1430,SNX25,LRP2BP,ANKRD37,UFSP2,C4orf47,CCDC110,PDLIM3,SORBS2,TLR3,FAM149A,CYP4V2,KLKB1,F11,F11-AS1,RNU6-1055P,MTNR1A,FAT1,ENST00000515660,ZFP42,TRIML2,TRIML1,LINC01060,ENST00000506276,FRG1,TUBB7P,DUX4L9,FRG2,DUX4L8,DUX4L7,DUX4L6,DUX4L5,DUX4L4,DUX4,DUX4L3,DUX4L2
5	140373	17635162	881767073	899261862	-0.230474324555045	0.00433117551779547	10.4537904235122	2130	5553	73	0.00000199866306899913	0.564564108470843	0.229004977596361	0.41	-0.569926041228887	0.485099457353742	-0.547637583348463	0.0890982553780188	0.137116506921003	0.0000035401754440159	0.0131091888946854	A	0.29805967135321	0.0204787764576676	0.0530684241145191	0.975946816311362	0.319743197807385	0.00368370255709726	PLEKHG4B,LRRC14B,CCDC127,SDHA,ENST00000512642,PDCD6,AHRR,C5orf55,EXOC3,SLC9A3,CEP72,TPPP,ZDHHC11B,ZDHHC11,BRD9,TRIP13,ENST00000399869,NKD2,SLC12A7,SLC6A19,SLC6A18,TERT,CLPTM1L,ENST00000504989,SLC6A3,LPCAT1,SDHAP3,ENST00000605200,ENST00000507290,MIR4277,MRPL36,NDUFS6,ENST00000509455,IRX4,IRX2,C5orf38,LINC01019,IRX1,LINC01020,ADAMTS16,KIAA0947,ENST00000507444,MED10,UBE2QL1,LINC01018,NSUN2,SRD5A1,ENST00000503989,PAPD7,ENST00000512854,ADCY2,C5orf49,MTRR,ENST00000501071,MIR4458HG,SEMA5A,SNHG18,SNORD123,TAS2R1,ENST00000512976,FAM173B,CCT5,CMBL,MARCH6,ROPN1L-AS1,ROPN1L,ANKRD33B,ENST00000508690,DAP,CTNND2,CT49,DNAH5,TRIO,FAM105A,FAM105B,ANKH,FBXL7,MIR887,MARCH11,ENST00000509037,ZNF622,FAM134B,MYO10,BASP1,ENST00000505158,ENST00000506051,ENST00000505742,ENST00000505258,ENST00000503077,ENST00000505613,ENST00000503184,ENST00000515381,ENST00000512227
5	19473140	42812024	901099840	924438724	-0.0434723794595166	0.00341952541830908	10.4537904235122	988	2254	25	1	0.18518816328484	0.5	0.475	0.0315107063869497	0.0227078413844058	0.00997437606611631	0.0218409478476953	0.0240422902321894	0.843747879854303	0.025	AB	1	0	1.0130790103312	0.843747879854303	1	0	CDH18,GUSBP1,CDH12,PMCHL1,PRDM9,CDH10,ENST00000504339,ENST00000507600,CDH9,LSP1P3,CDH6,DROSHA,C5orf22,PDZD2,GOLPH3,MTMR12,RNU6-1079P,ZFR,SUB1,NPR3,ENST00000512323,TARS,ADAMTS12,RXFP3,SLC45A2,AMACR,C1QTNF3,ENST00000514048,RAI14,TTC23L,RAD1,BRIX1,DNAJC21,AGXT2,PRLR,SPEF2,IL7R,CAPSL,ENST00000503269,UGT3A1,UGT3A2,LMBRD2,MIR580,SKP2,NADK2,RANBP3L,SLC1A3,NIPBL,C5orf42,RN7SL37P,NUP155,WDR70,GDNF,EGFLAM,EGFLAM-AS2,EGFLAM-AS1,LIFR,LIFR-AS1,MIR3650,OSMR,RICTOR,FYB,C9,DAB2,PTGER4,TTC33,PRKAA1,RPL37,SNORD72,CARD6,C7,MROH2B,C6,PLCXD3,OXCT1,OXCT1-AS1,C5orf51,FBXO4,GHR,CCDC152,SEPP1
5	43014831	43557521	924641531	925184221	0.381163176359282	0.0131587600059188	10.4537904235122	108	287	3	0.00225311330626347	0.620782539779698	0.192202854547187	0.405	-1.15554550699474	0.684736037068467	-0.836434141694993	0.647903714054486	1.03763681761121	0.00361634730709802	0.0769230769230769	AAB	0.604030992136287	0.043104750251126	0.0512143175420716	0.913472727501998	0.598574621447591	0.00315294803965605	ENST00000314957,ANXA2R,ZNF131,NIM1K,HMGCS1,CCL28,C5orf28,C5orf34,PAIP1
5	43602791	45696220	925229491	927322920	-0.0936173874499683	0.0150266716007715	10.4537904235122	0	0	0	1	1	0.5	NA	0	0	0	0	0	0.5	NA	AB	1	0	1.86711862451409	0.5	1	0	NNT-AS1,NNT,FGF10,FGF10-AS1,ENST00000503452,MRPS30,HCN1
5	49692031	54721867	931318731	936348567	-0.51855827003365	0.00838916108917431	10.4537904235122	179	703	9	1.06156982408975e-46	0.449362994212243	0.5	0.27	-7.08325343687909	6.1408386257154	-7.25387814039839	0.924626087593146	1.34064187842529	2.36238817562346e-46	0.0407908508224002	A	0.605512083146246	0.020318514607693	0.0476104950333404	0.952590024470764	0.598574621447591	0.00315294803965605	EMB,PARP8,ENST00000513880,ENST00000601500,ISL1,ENST00000509423,PELO,ITGA1,ITGA2,MOCS2,ENST00000502171,FST,NDUFS4,ARL15,MIR581,HSPB3,SNX18,ESM1,GZMK,GZMA,CDC20B,GPX8,MIR449B,MIR449C,MCIDAS,CCNO,DHX29,SKIV2L2
5	54737679	67597649	936364379	949224349	-0.853987956745354	0.0058315359422094	10.4537904235122	278	891	13	9.6929025959393e-32	0.473127865032785	0.5	0.33	-3.10135461514697	2.46400962255219	-3.15036325231333	0.45999753376981	0.727028960309821	2.04868563285057e-31	0.0335012605086404	CL	0.446746705054053	0.00798909789576103	3.95921544439531	0.000145019966145649	0.446211929922059	0.00406348617273294	PPAP2A,SLC38A9,DDX4,IL31RA,IL6ST,ENST00000500093,ANKRD55,ENST00000506836,MAP3K1,SETD9,MIER3,GPBP1,ACTBL2,PLK2,GAPT,RAB3C,PDE4D,PART1,DEPDC1B,ELOVL7,ERCC8,NDUFAF2,SMIM15,ZSWIM6,C5orf64,KIF2A,RNU6-661P,IPO11,LRRC70,HTR1A,RNF180,RGS7BP,FAM159B,SREK1IP1,CWC27,ADAMTS6,CENPK,PPWD1,TRIM23,TRAPPC13,SGTB,NLN,ERBB2IP,SREK1,ENST00000510964,MAST4,MAST4-AS1,CD180,PIK3R1
5	68389818	133968533	950016518	1015595233	-0.512140175763127	0.0022037318966045	10.4537904235122	3944	15002	208	3.09621587091659e-62	0.883607252519934	0.000000818166886366901	0.285	-6.15091687675371	4.8550449584874	-5.86627149609798	0.15938130516418	0.238553464049791	3.50406344231171e-62	0.01	A	0.599491095493788	0.0139278388401814	1.38443231736522	0.304895010746235	0.598574621447591	0.00315294803965605	SLC30A5,CCNB1,CENPH,MRPS36,CDK7,CCDC125,CFL1P5,TAF9,RAD17,MARVELD2,OCLN,GUSBP3,ENST00000506490,SERF1B,SMN2,ENST00000511830,ENST00000508650,ENST00000511282,ENST00000514522,GTF2H2B,ENST00000509969,ENST00000508439,ENST00000505516,SERF1A,SMN1,NAIP,GTF2H2,ENST00000445744,GUSBP9,ENST00000502659,PMCHL2,BDP1,MCCC2,CARTPT,MAP1B,MRPS27,RN7SL153P,PTCD2,ZNF366,ENST00000506293,TNPO1,FCHO2,TMEM171,TMEM174,FOXD1,BTF3,ANKRA2,UTP15,ARHGEF28,ENC1,HEXB,RNU6-658P,GFM2,NSA2,RNU6-1330P,FAM169A,GCNT4,ANKRD31,HMGCR,COL4A3BP,POLK,ANKDD1B,POC5,SV2C,IQGAP2,ENST00000507514,F2R,F2RL1,S100Z,CRHBP,AGGF1,ZBED3,ZBED3-AS1,PDE8B,WDR41,OTP,TBCA,AP3B1,ENST00000513755,SCAMP1,LHFPL2,ARSB,DMGDH,JMY,HOMER1,PAPD4,CMYA5,MTX3,THBS4,SERINC5,ENST00000507366,SPZ1,ENST00000514280,ZFYVE16,FAM151B,RPL7P24,ANKRD34B,DHFR,MTRNR2L2,MSH3,RASGRF2,CKMT2-AS1,ZCCHC9,ACOT12,SSBP2,ATG10,RPS23,ATP6AP1L,TMEM167A,XRCC4,VCAN,VCAN-AS1,HAPLN1,EDIL3,NBPF22P,COX7C,MIR3607,ENST00000506471,MIR4280,RASA1,CCNH,TMEM161B,TMEM161B-AS1,LINC00461,ENST00000510274,MEF2C,MEF2C-AS1,CETN3,MBLAC2,POLR3G,LYSMD3,GPR98,ENST00000440769,LUCAT1,ARRDC3,ENST00000515153,NR2F1-AS1,NR2F1,FAM172A,MIR2277,POU5F2,KIAA0825,ANKRD32,MCTP1,FAM81B,TTC37,ARSK,GPR150,RFESD,SPATA9,RHOBTB3,C5orf27,ELL2,MIR583,PCSK1,CAST,ERAP1,ERAP2,LNPEP,LIX1,RIOK2,RGMB-AS1,RGMB,CHD1,ENST00000513175,ENST00000504077,FAM174A,ST8SIA4,SLCO4C1,SLCO6A1,PAM,GIN1,PPIP5K2,C5orf30,NUDT12,RAB9BP1,EFNA5,FBXL17,FER,PJA2,MAN2A1,ENST00000523446,PGAM5P1,TMEM232,SLC25A46,TSLP,WDR36,CAMK4,STARD4,STARD4-AS1,NREP,NREP-AS1,EPB41L4A-AS1,SNORA13,EPB41L4A,EPB41L4A-AS2,APC,SRP19,REEP5,DCP2,MCC,TSSK1B,YTHDC2,KCNN2,TRIM36,PGGT1B,CCDC112,FEM1C,TMED7-TICAM2,CDO1,ATG12,AP3S1,ENST00000504467,ARL14EPL,COMMD10,SEMA6A,ENST00000503877,DTWD2,DMXL1,LAMTOR3P2,TNFAIP8,HSD17B4,PRR16,FTMT,SRFBP1,LOX,ZNF474,ENST00000515596,SNCAIP,SNX2,SNX24,PPIC,PRDM6,CEP120,CSNK1G3,ZNF608,GRAMD3,ALDH7A1,PHAX,C5orf48,LMNB1,MARCH3,C5orf63,MEGF10,PRRC1,CTXN3,ENST00000514853,ENST00000499346,SLC12A2,FBN2,SLC27A6,ISOC1,ADAMTS19-AS1,ADAMTS19,KIAA1024L,CHSY3,HINT1,LYRM7,CDC42SE2,RAPGEF6,FNIP1,ACSL6,IL3,CSF2,P4HA2-AS1,P4HA2,PDLIM4,SLC22A4,ENST00000417795,SLC22A5,C5orf56,IRF1,IL5,RAD50,IL13,IL4,KIF3A,CCNI2,SEPT8,SOWAHA,SHROOM1,GDF9,UQCRQ,LEAP2,AFF4,ZCCHC10,HSPA4,ENST00000507389,FSTL4,MIR1289-2,C5orf15,VDAC1,TCF7,SKP1,PPP2CA,CDKL3,UBE2B,CDKN2AIPNL,JADE2,SAR1B
5	133984479	171433877	1015611179	1053060577	-0.353017799983447	0.00213924465476443	10.4537904235122	2323	10096	135	1.53196245836933e-87	0.509817738341707	0.5	0.25	-8.68147518772118	7.57793195559845	-8.67282699926373	0.250292169125247	0.351382326492289	3.00492184393657e-87	0.01	AA?	0.5	0.02	5.73046380447092	0.865645229912631	0.514882428415389	0.00591760548457037	SEC24A,CAMLG,DDX46,C5orf24,TXNDC15,PCBD2,CATSPER3,PITX1,H2AFY,TIFAB,NEUROG1,CXCL14,ENST00000508452,SLC25A48,IL9,LECT2,TGFBI,VTRNA2-1,SMAD5-AS1,SMAD5,ENST00000607574,TRPC7,TRPC7-AS1,TRPC7-AS2,SPOCK1,KLHL3,MIR874,HNRNPA0,NPY6R,MYOT,PKD2L2,FAM13B,WNT8A,NME5,BRD8,KIF20A,CDC23,GFRA3,CDC25C,FAM53C,KDM3B,REEP2,EGR1,ETF1,HSPA9,SNORD63,CTNNA1,LRRTM2,SIL1,SNORA74A,MATR3,PAIP2,SLC23A1,MZB1,PROB1,SPATA24,DNAJC18,ECSCR,TMEM173,UBE2D2,CXXC5,PSD2,NRG2,LINC01024,PURA,IGIP,CYSTM1,PFDN1,HBEGF,SLC4A9,ANKHD1-EIF4EBP3,SRA1,APBB3,SLC35A4,CD14,TMCO6,NDUFA2,IK,WDR55,HARS,HARS2,ZMAT2,VTRNA1-1,VTRNA1-2,VTRNA1-3,PCDHA1,PCDHA2,PCDHA3,PCDHA4,PCDHA5,PCDHA6,PCDHA7,PCDHA8,PCDHA9,PCDHAC1,PCDHAC2,PCDHB1,PCDHB2,PCDHB3,PCDHB4,PCDHB5,PCDHB6,ENST00000539533,PCDHB7,PCDHB8,PCDHB16,PCDHB9,PCDHB10,PCDHB11,PCDHB12,PCDHB13,PCDHB14,PCDHB18,PCDHB19P,PCDHB15,SLC25A2,TAF7,PCDHGA1,PCDHGA2,PCDHGA3,PCDHGB1,PCDHGB2,PCDHGB3,PCDHGB4,PCDHGB6,PCDHGB7,PCDHGB8P,PCDHGC3,PCDHGC4,PCDHGC5,DIAPH1,HDAC3,RELL2,FCHSD1,ARAP3,PCDH1,ENST00000515639,KIAA0141,PCDH12,RNF14,GNPDA1,NDFIP1,SPRY4,FGF1,ARHGAP26,NR3C1,HMHB1,YIPF5,KCTD16,PRELID2,GRXCR2,SH3RF2,PLAC8L1,LARS,RBM27,POU4F3,TCERG1,GPR151,PPP2R2B,STK32A,DPYSL3,JAKMIP2,SPINK1,SCGB3A2,C5orf46,SPINK5,SPINK14,SPINK6,SPINK13,SPINK7,SPINK9,FBXO38,HTR4,ADRB2,SH3TC2,ENST00000515519,ABLIM3,AFAP1L1,GRPEL2,GRPEL2-AS1,PCYOX1L,IL17B,MIR143HG,MIR145,CSNK1A1,ARHGEF37,PPARGC1B,PDE6A,SLC26A2,TIGD6,HMGXB3,CSF1R,PDGFRB,CDX1,SLC6A7,CAMK2A,ARSI,TCOF1,CD74,RPS14,NDST1,SYNPO,MYOZ3,RBM22,DCTN4,SMIM3,IRGM,ZNF300,ZNF300P1,GPX3,TNIP1,ANXA6,CCDC69,GM2A,SLC36A3,SLC36A2,SLC36A1,FAT2,SPARC,ATOX1,G3BP1,GLRA1,NMUR2,GRIA1,FAM114A2,MFAP3,GALNT10,SAP30L-AS1,SAP30L,HAND1,MIR3141,MIR1303,LARP1,FAXDC2,CNOT8,GEMIN5,MRPL22,KIF4B,SGCD,PPP1R2P3,TIMD4,HAVCR1,HAVCR2,MED7,ITK,CYFIP2,FNDC9,NIPAL4,ADAM19,SOX30,C5orf52,THG1L,LSM11,CLINT1,EBF1,RNF145,UBLCP1,IL12B,ENST00000518418,ADRA1B,TTC1,PWWP2A,FABP6,CCNJL,C1QTNF2,C5orf54,SLU7,PTTG1,MIR3142,MIR146A,ATP10B,ENST00000518580,GABRB2,GABRA6,GABRA1,GABRG2,CCNG1,NUDCD2,HMMR,MAT2B,ENST00000517508,TENM2,WWC1,RARS,FBLL1,PANK3,SLIT3,SPDL1,DOCK2,FAM196B,FOXI1,ENST00000506431,C5orf58,LCP2,ENST00000511921,ENST00000521471,KCNIP1,KCNMB1,MIR4454,GABRP,RANBP17,TLX3,NPM1,FGF18,ENST00000524175,SMIM23,FBXW11
5	171469074	180795226	1053095774	1062421926	-0.069332471678028	0.00360947985135512	10.4537904235122	907	4735	60	4.63720069074268e-133	0.640341698723796	9.61395796772438e-14	0.21	-13.2333744108116	12.213747259788	-12.9974789815271	0.512936861124447	0.656409625437976	7.24175967297561e-133	0.0143739893644017	AA	0.58	0.0287479787288035	2.86600935981805	0.979650074750987	0.598574621447591	0.00315294803965605	STK10,EFCAB9,UBTD2,SH3PXD2B,NEURL1B,DUSP1,ERGIC1,ENST00000520067,RPL26L1,ATP6V0E1,SNORA74B,CREBRF,BNIP1,NKX2-5,STC2,ENST00000517299,BOD1,CPEB4,C5orf47,ENST00000303177,MSX2,DRD1,SFXN1,HRH2,CPLX2,THOC3,FAM153B,ENST00000510029,ENST00000515403,SIMC1,KIAA1191,ARL10,MIR1271,NOP16,HIGD2A,CLTB,FAF2,RNF44,CDHR2,GPRIN1,SNCB,EIF4E1B,TSPAN17,UNC5A,HK3,UIMC1,ZNF346,FGFR4,NSD1,RAB24,PRELID1,MXD3,LMAN2,RGS14,SLC34A1,PFN3,F12,GRK6,PRR7-AS1,PRR7,DBN1,PDLIM7,DOK3,DDX41,FAM193B,TMED9,B4GALT7,ENST00000499900,ENST00000499314,ENST00000509363,FAM153A,ENST00000515065,ENST00000511650,PROP1,FAM153C,N4BP3,RMND5B,NHP2,GMCL1P1,HNRNPAB,PHYKPL,COL23A1,CLK4,ZNF354A,AACSP1,ZNF354B,ZFP2,ZNF454,GRM6,ZNF879,ZNF354C,ADAMTS2,RUFY1,HNRNPH1,C5orf60,ENST00000418535,HMGB3P22,CANX,MAML1,MIR1229,MGAT4B,SQSTM1,C5orf45,TBC1D9B,RNF130,RASGEF1C,MAPK9,GFPT2,CNOT6,SCGB3A1,FLT4,OR2Y1,MGAT1,LINC00847,ZFP62,BTNL8,BTNL3,BTNL9,OR2V2,TRIM7,TRIM41,GNB2L1,SNORD96A,SNORD95,TRIM52,TRIM52-AS1,ENST00000499986,ENST00000509192,OR4F3
6	203313	32412823	1062745273	1094954783	-0.0124167596229242	0.0021869695531265	10.4537904235122	2499	13984	183	5.65018863479755e-143	0.725837540295091	0.5	0.195	-14.2247937052767	13.5073540229498	-13.9867537377602	0.321546583678118	0.396553452057182	7.78437091101744e-143	0.01	AA	0.61	0.02	0.994209852320761	0.998313475114458	0.598574621447591	0.00315294803965605	ENST00000580119,DUSP22,IRF4,EXOC2,HUS1B,ENST00000434292,ENST00000314040,FOXQ1,FOXF2,FOXC1,GMDS,GMDS-AS1,C6orf195,MYLK4,WRNIP1,SERPINB1,ENST00000545177,SERPINB9,SERPINB6,NQO2,ENST00000603222,FAM136BP,RIPK1,BPHL,TUBB2A,ENST00000425384,TUBB2B,PSMG4,SLC22A23,ENST00000443445,ENST00000605153,PXDC1,FAM50B,PRPF4B,FAM217A,C6orf201,ECI2,ENST00000527831,ENST00000427049,ENST00000380106,CDYL,RPP40,ENST00000606761,RMRPP2,PPP1R3G,LYRM4,FARS2,NRN1,F13A1,SNAPC5P1,LY86-AS1,LY86,ENST00000432823,RREB1,SSR1,CAGE1,RIOK1,ENST00000561592,DSP,SNRNP48,BMP6,TXNDC5,EEF1E1-BLOC1S5,ENST00000439891,ENST00000415575,SLC35B3,HULC,ENST00000429060,ENST00000431369,OFCC1,TFAP2A,TFAP2A-AS1,LINC00518,GCNT2,GCNT6,C6orf52,PAK1IP1,TMEM14C,ENST00000606522,TMEM14B,SYCP2L,ELOVL2,ELOVL2-AS1,SMIM13,NEDD9,TMEM170B,ADTRP,ENST00000437559,HIVEP1,EDN1,PHACTR1,TBC1D7,GFOD1,GFOD1-AS1,SIRT5,NOL7,RANBP9,MCUR1,RNF182,CD83,LINC01108,JARID2,JARID2-AS1,DTNBP1,MYLIP,GMPR,ATXN1,STMND1,RBM24,CAP2,FAM8A1,NUP153,KIF13A,NHLRC1,TPMT,KDM1B,DEK,RNF144B,MIR548A1,ENST00000432171,ID4,MBOAT1,E2F3,CDKAL1,SOX4,CASC15,PRL,ENST00000561912,HDGFL1,NRSN1,DCDC2,KAAG1,MRS2,GPLD1,ALDH5A1,KIAA0319,TDP2,ACOT13,C6orf62,GMNN,FAM65B,CMAHP,LRRC16A,SCGN,HIST1H2AA,HIST1H2BA,SLC17A4,SLC17A1,SLC17A3,SLC17A2,TRIM38,HIST1H1A,HIST1H3A,HIST1H4A,HIST1H4B,HIST1H3B,HIST1H2AB,HIST1H2BB,HIST1H3C,HIST1H1C,HFE,HIST1H4C,HIST1H1T,HIST1H2BC,HIST1H1E,HIST1H2BD,HIST1H2BE,HIST1H4D,HIST1H3D,HIST1H4E,HIST1H2BG,HIST1H2AE,HIST1H3E,HIST1H1D,HIST1H4F,HIST1H4G,HIST1H3F,HIST1H2BH,HIST1H3G,HIST1H2BI,HIST1H4H,BTN3A2,BTN2A2,BTN3A1,BTN2A3P,BTN3A3,BTN2A1,BTN1A1,HCG11,HMGN4,ABT1,ZNF322,ENST00000562904,GUSBP2,TRNAI2,HIST1H2BJ,HIST1H2AG,HIST1H2BK,HIST1H4I,MIR3143,PRSS16,POM121L2,VN1R10P,ZNF204P,ZNF391,ZNF184,HIST1H4PS1,HIST1H2AI,HIST1H3H,HIST1H2AJ,HIST1H2BM,HIST1H4J,HIST1H4K,HIST1H2BN,HIST1H2AL,HIST1H1B,HIST1H3I,HIST1H4L,HIST1H3J,HIST1H2BO,OR2B2,OR2B6,ENST00000605945,ZNF165,ZSCAN12P1,ZSCAN16-AS1,ZKSCAN8,ZNF192P1,ZSCAN9,ZKSCAN4,NKAPL,ENST00000423234,PGBD1,ZSCAN31,ZKSCAN3,ZSCAN12,ZSCAN23,GPX6,GPX5,SCAND3,ENST00000440244,TRIM27,ZNF311,OR2W1,OR2B3,OR2J3,OR2J2,OR14J1,OR5V1,OR11A1,OR2H1,MAS1L,LINC01015,UBD,SNORD32B,OR2H2,GABBR1,MOG,ZFP57,HLA-F,RPL23AP1,HLA-F-AS1,MICE,IFITM4P,HLA-V,HLA-G,HLA-H,HLA-A,HCG9,ZNRD1-AS1,ZNRD1,PPP1R11,RNF39,TRIM31,TRIM31-AS1,TRIM40,TRIM10,TRIM15,TRIM26,HLA-L,HCG18,TRIM39,TRIM39-RPP21,HLA-E,GNL1,PRR3,ABCF1,MIR877,PPP1R10,MRPS18B,ATAT1,C6orf136,DHX16,PPP1R18,NRM,MDC1,MDC1-AS1,TUBB,FLOT1,IER3,DDR1,MIR4640,VARS2,SFTA2,DPCR1,HCG21,MUC21,HCG22,C6orf15,PSORS1C1,PSORS1C2,CCHCR1,TCF19,POU5F1,PSORS1C3,HCG27,HLA-C,HLA-B,HCP5,MICA,MICB,RPL15P4,MCCD1,DDX39B,SNORD117,SNORD84,DDX39B-AS1,ATP6V1G2-DDX39B,NFKBIL1,LTA,TNF,LTB,LST1,NCR3,AIF1,PRRC2A,SNORA38,BAG6,APOM,C6orf47-AS1,GPANK1,CSNK2B,LY6G5B,LY6G5C,ABHD16A,MIR4646,LY6G6F,LY6G6C,C6orf25,DDAH2,CLIC1,MSH5-SAPCD1,SAPCD1,SAPCD1-AS1,VWA7,VARS,LSM2,HSPA1L,HSPA1A,HSPA1B,SNORD48,C6orf48,SNORD52,NEU1,SLC44A4,EHMT2,EHMT2-AS1,ZBTB12,CFB,NELFE,SKIV2L,DXO,STK19,C4A,C4A-AS1,TNXA,C4B,C4B-AS1,CYP21A2,TNXB,ATF6B,FKBPL,PRRT1,PPT2-EGFL8,AGPAT1,RNF5,PBX2,GPSM3,NOTCH4,C6orf10,BTNL2,HLA-DRA
